2014-10-20 18:28:05,759 [Worker-2] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-compiler-plugin/3.1/maven-compiler-plugin-3.1.jar
2014-10-20 18:29:54,428 [Worker-3] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: pa3:pa3:0.0.1-SNAPSHOT @ /Users/felipemoraes/Dropbox/grad/7ºPeriodo/Sistemas de Recomendação/pa3/pa3/pom.xml.
2014-10-20 18:29:54,871 [Worker-3] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://repo.maven.apache.org/maven2/com/googlecode/json-simple/json-simple/1.1.1/json-simple-1.1.1.pom
2014-10-20 18:29:55,149 [Worker-3] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repo.maven.apache.org/maven2/com/googlecode/json-simple/json-simple/1.1.1/json-simple-1.1.1.pom
2014-10-20 18:29:55,383 [Worker-3] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://repo.maven.apache.org/maven2/com/googlecode/json-simple/json-simple/1.1.1/json-simple-1.1.1.jar
2014-10-20 18:29:55,852 [Worker-3] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repo.maven.apache.org/maven2/com/googlecode/json-simple/json-simple/1.1.1/json-simple-1.1.1.jar
2014-10-20 18:29:55,948 [Worker-3] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2014-10-20 18:29:55,948 [Worker-3] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/felipemoraes/Dropbox/grad/7ºPeriodo/Sistemas de Recomendação/pa3/pa3/src/main/resources
2014-10-20 18:29:55,951 [Worker-3] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2014-10-20 18:29:55,951 [Worker-3] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/felipemoraes/Dropbox/grad/7ºPeriodo/Sistemas de Recomendação/pa3/pa3/src/test/resources
2014-10-20 18:29:57,133 [Worker-3] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2014-10-20 18:29:57,133 [Worker-3] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/felipemoraes/Dropbox/grad/7ºPeriodo/Sistemas de Recomendação/pa3/pa3/src/main/resources
2014-10-20 18:29:57,135 [Worker-3] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2014-10-20 18:29:57,135 [Worker-3] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/felipemoraes/Dropbox/grad/7ºPeriodo/Sistemas de Recomendação/pa3/pa3/src/test/resources
2014-10-20 18:32:30,239 [Worker-12] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2014-10-20 18:32:30,239 [Worker-12] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/felipemoraes/Dropbox/grad/7ºPeriodo/Sistemas de Recomendação/pa3/pa3/src/main/resources
2014-10-20 18:32:30,241 [Worker-12] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2014-10-20 18:32:30,242 [Worker-12] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/felipemoraes/Dropbox/grad/7ºPeriodo/Sistemas de Recomendação/pa3/pa3/src/test/resources
2014-10-20 18:34:24,113 [Worker-7] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2014-10-20 18:34:24,114 [Worker-7] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/felipemoraes/Dropbox/grad/7ºPeriodo/Sistemas de Recomendação/pa3/pa3/src/main/resources
2014-10-20 18:34:24,115 [Worker-7] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2014-10-20 18:34:24,116 [Worker-7] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/felipemoraes/Dropbox/grad/7ºPeriodo/Sistemas de Recomendação/pa3/pa3/src/test/resources
2014-10-20 18:35:44,080 [Worker-10] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2014-10-20 18:35:44,081 [Worker-10] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/felipemoraes/Dropbox/grad/7ºPeriodo/Sistemas de Recomendação/pa3/pa3/src/main/resources
2014-10-20 18:35:44,082 [Worker-10] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2014-10-20 18:35:44,083 [Worker-10] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/felipemoraes/Dropbox/grad/7ºPeriodo/Sistemas de Recomendação/pa3/pa3/src/test/resources
2014-10-20 18:35:47,096 [Worker-10] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2014-10-20 18:35:47,096 [Worker-10] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/felipemoraes/Dropbox/grad/7ºPeriodo/Sistemas de Recomendação/pa3/pa3/src/main/resources
2014-10-20 18:35:47,099 [Worker-10] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2014-10-20 18:35:47,099 [Worker-10] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/felipemoraes/Dropbox/grad/7ºPeriodo/Sistemas de Recomendação/pa3/pa3/src/test/resources
2014-10-20 18:35:57,156 [Worker-13] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2014-10-20 18:35:57,156 [Worker-13] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/felipemoraes/Dropbox/grad/7ºPeriodo/Sistemas de Recomendação/pa3/pa3/src/main/resources
2014-10-20 18:35:57,157 [Worker-13] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2014-10-20 18:35:57,157 [Worker-13] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/felipemoraes/Dropbox/grad/7ºPeriodo/Sistemas de Recomendação/pa3/pa3/src/test/resources
2014-10-20 18:36:17,431 [Worker-5] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2014-10-20 18:36:17,431 [Worker-5] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/felipemoraes/Dropbox/grad/7ºPeriodo/Sistemas de Recomendação/pa3/pa3/src/main/resources
2014-10-20 18:36:17,433 [Worker-5] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2014-10-20 18:36:17,433 [Worker-5] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/felipemoraes/Dropbox/grad/7ºPeriodo/Sistemas de Recomendação/pa3/pa3/src/test/resources
2014-10-20 18:36:30,249 [Worker-7] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2014-10-20 18:36:30,250 [Worker-7] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/felipemoraes/Dropbox/grad/7ºPeriodo/Sistemas de Recomendação/pa3/pa3/src/main/resources
